Player_ID,First_Name,Last_Name,Current_Team_ID,Current_Team_Full_Name,Current_Team_Name,Position,Current_Team_Abbr,Current_Team_City,Current_Team_Conf,Current_Team_Div
4196839,Fran,Vazquez,22,Orlando Magic,Magic,F-C,ORL,Orlando,East,Southeast
4196841,Erazem,Lorbek,27,San Antonio Spurs,Spurs,F,SAS,San Antonio,West,Southwest
4196842,Axel,Hervelle,20,New York Knicks,Knicks,F,NYK,New York,East,Atlantic
4196843,Cenk,Akyol,24,Phoenix Suns,Suns,G,PHX,Phoenix,West,Pacific
4196850,Lior,Eliyahu,10,Golden State Warriors,Warriors,F,GSW,Golden State,West,Pacific
4196852,Vladimir,Veremeenko,13,LA Clippers,Clippers,F,LAC,LA,West,Pacific
17896050,Matt,Hurt,11,Houston Rockets,Rockets,F,HOU,Houston,West,Southwest
4196965,Izzet,Turkyilmaz,8,Denver Nuggets,Nuggets,F,DEN,Denver,West,Northwest
17896055,Scottie,Barnes,28,Toronto Raptors,Raptors,G-F,TOR,Toronto,East,Atlantic
389,JJ,Redick,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
17896058,Trendon,Watford,25,Portland Trail Blazers,Trail Blazers,F,POR,Portland,West,Northwest
17896059,Sandro,Mamukelashvili,17,Milwaukee Bucks,Bucks,F,MIL,Milwaukee,East,Central
17896060,Sam,Hauser,2,Boston Celtics,Celtics,F,BOS,Boston,East,Atlantic
17896061,Scottie,Lewis,4,Charlotte Hornets,Hornets,G,CHA,Charlotte,East,Southeast
17896062,Alperen,Sengun,11,Houston Rockets,Rockets,F-C,HOU,Houston,West,Southwest
17896063,Jericho,Sims,20,New York Knicks,Knicks,F,NYK,New York,East,Atlantic
17896064,Joe,Wieskamp,27,San Antonio Spurs,Spurs,G-F,SAS,San Antonio,West,Southwest
17554003,RJ,Nembhard Jr.,6,Cleveland Cavaliers,Cavaliers,G,CLE,Cleveland,East,Central
17554002,DeJon,Jarreau,12,Indiana Pacers,Pacers,G,IND,Indiana,East,Central
17896089,Duane,Washington Jr.,12,Indiana Pacers,Pacers,G,IND,Indiana,East,Central
17896094,Dalano,Banton,28,Toronto Raptors,Raptors,G,TOR,Toronto,East,Atlantic
17896097,Jose,Alvarado,19,New Orleans Pelicans,Pelicans,G,NOP,New Orleans,West,Southwest
4196998,Bojan,Dubljevic,25,Portland Trail Blazers,Trail Blazers,F,POR,Portland,West,Northwest
286,Kyle,Lowry,16,Miami Heat,Heat,G,MIA,Miami,East,Southeast
17553996,DJ,Steward,26,Sacramento Kings,Kings,G,SAC,Sacramento,West,Pacific
4196999,Janis,Timma,22,Orlando Magic,Magic,F,ORL,Orlando,East,Southeast
2215,Malcolm,Miller,18,Minnesota Timberwolves,Timberwolves,,MIN,Minnesota,West,Northwest
479,Johnathan,Williams,26,Sacramento Kings,Kings,F,SAC,Sacramento,West,Pacific
219,Al,Horford,2,Boston Celtics,Celtics,C-F,BOS,Boston,East,Atlantic
285,Kevin,Love,6,Cleveland Cavaliers,Cavaliers,F-C,CLE,Cleveland,East,Central
283,Brook,Lopez,17,Milwaukee Bucks,Bucks,C,MIL,Milwaukee,East,Central
3546977,Greg,Whittington,8,Denver Nuggets,Nuggets,F,DEN,Denver,West,Northwest
284,Robin,Lopez,22,Orlando Magic,Magic,C,ORL,Orlando,East,Southeast
306,JaVale,McGee,24,Phoenix Suns,Suns,C,PHX,Phoenix,West,Pacific
17896092,Jalen,Crutcher,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
214,Jrue,Holiday,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
17896090,MaCio,Teague,29,Utah Jazz,Jazz,G,UTA,Utah,West,Northwest
310,Jordan,McRae,9,Detroit Pistons,Pistons,G,DET,Detroit,East,Central
17896091,D.J.,Carton,4,Charlotte Hornets,Hornets,G,CHA,Charlotte,East,Southeast
17896096,Matt,Mitchell,27,San Antonio Spurs,Spurs,F,SAS,San Antonio,West,Southwest
666859,Josh,Reaves,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
17896093,Feron,Hunt,7,Dallas Mavericks,Mavericks,F,DAL,Dallas,West,Southwest
17896098,Zaccheus,Darko-Kelly,28,Toronto Raptors,Raptors,G-F,TOR,Toronto,East,Atlantic
474,Hassan,Whiteside,29,Utah Jazz,Jazz,C,UTA,Utah,West,Northwest
17896095,Isaiah,Miller,18,Minnesota Timberwolves,Timberwolves,G,MIN,Minnesota,West,Northwest
215,Justin,Holiday,12,Indiana Pacers,Pacers,F-G,IND,Indiana,East,Central
17896099,Carlik,Jones,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
17554004,AJ,Lawson,1,Atlanta Hawks,Hawks,G,ATL,Atlanta,East,Southeast
17896101,MJ,Walker,20,New York Knicks,Knicks,G,NYK,New York,East,Atlantic
17896102,Mitch,Ballock,6,Cleveland Cavaliers,Cavaliers,G,CLE,Cleveland,East,Central
666963,Nigel,Williams-Goss,29,Utah Jazz,Jazz,G,UTA,Utah,West,Northwest
50966,Cameron,Reynolds,11,Houston Rockets,Rockets,G,HOU,Houston,West,Southwest
309,Ben,McLemore,25,Portland Trail Blazers,Trail Blazers,G,POR,Portland,West,Northwest
4197029,Vasilije,Micic,21,Oklahoma City Thunder,Thunder,G,OKC,Oklahoma City,West,Northwest
4197032,Nemanja,Dangubic,3,Brooklyn Nets,Nets,F,BKN,Brooklyn,East,Atlantic
4197033,Louis,Labeyrie,20,New York Knicks,Knicks,F-C,NYK,New York,East,Atlantic
318,Paul,Millsap,3,Brooklyn Nets,Nets,F,BKN,Brooklyn,East,Atlantic
10384980,Myles,Powell,20,New York Knicks,Knicks,G,NYK,New York,East,Atlantic
333,Emmanuel,Mudiay,25,Portland Trail Blazers,Trail Blazers,G,POR,Portland,West,Northwest
319,Patty,Mills,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
331,Johnathan,Motley,13,LA Clippers,Clippers,F,LAC,LA,West,Pacific
4197192,Jaylen,Hands,6,Cleveland Cavaliers,Cavaliers,G,CLE,Cleveland,East,Central
336,Dzanan,Musa,3,Brooklyn Nets,Nets,G-F,BKN,Brooklyn,East,Atlantic
315,Khris,Middleton,17,Milwaukee Bucks,Bucks,F,MIL,Milwaukee,East,Central
337,Mike,Muscala,21,Oklahoma City Thunder,Thunder,F-C,OKC,Oklahoma City,West,Northwest
376,Otto,Porter Jr.,10,Golden State Warriors,Warriors,F,GSW,Golden State,West,Pacific
379,Dwight,Powell,7,Dallas Mavericks,Mavericks,F-C,DAL,Dallas,West,Southwest
378,Kristaps,Porzingis,7,Dallas Mavericks,Mavericks,F-C,DAL,Dallas,West,Southwest
377,Bobby,Portis,17,Milwaukee Bucks,Bucks,F,MIL,Milwaukee,East,Central
334,Dejounte,Murray,27,San Antonio Spurs,Spurs,G,SAS,San Antonio,West,Southwest
335,Jamal,Murray,8,Denver Nuggets,Nuggets,G,DEN,Denver,West,Northwest
322,Donovan,Mitchell,29,Utah Jazz,Jazz,G,UTA,Utah,West,Northwest
9,Jarrett,Allen,6,Cleveland Cavaliers,Cavaliers,C,CLE,Cleveland,East,Central
317,Darius,Miller,21,Oklahoma City Thunder,Thunder,F,OKC,Oklahoma City,West,Northwest
4,Bam,Adebayo,16,Miami Heat,Heat,C-F,MIA,Miami,East,Southeast
17895996,E.J.,Montgomery,17,Milwaukee Bucks,Bucks,F,MIL,Milwaukee,East,Central
17895998,Devonte,Patterson,7,Dallas Mavericks,Mavericks,F,DAL,Dallas,West,Southwest
17895999,Jordan,Bowden,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
201,Isaiah,Hartenstein,13,LA Clippers,Clippers,F-C,LAC,LA,West,Pacific
473,Derrick,White,27,San Antonio Spurs,Spurs,G,SAS,San Antonio,West,Southwest
74,Thomas,Bryant,30,Washington Wizards,Wizards,C,WAS,Washington,East,Southeast
330,Monte,Morris,8,Denver Nuggets,Nuggets,G,DEN,Denver,West,Northwest
666489,Vlatko,Cancar,8,Denver Nuggets,Nuggets,F,DEN,Denver,West,Northwest
666794,Mychal,Mulder,22,Orlando Magic,Magic,G,ORL,Orlando,East,Southeast
8,Grayson,Allen,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
3547095,Udoka,Azubuike,29,Utah Jazz,Jazz,C-F,UTA,Utah,West,Northwest
17896000,Nathan,Sestina,29,Utah Jazz,Jazz,F,UTA,Utah,West,Northwest
17896005,Emmitt,Williams,21,Oklahoma City Thunder,Thunder,F,OKC,Oklahoma City,West,Northwest
3547261,Nico,Mannion,10,Golden State Warriors,Warriors,G,GSW,Golden State,West,Pacific
87,Jevon,Carter,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
17896006,Anthony,Cowan Jr.,15,Memphis Grizzlies,Grizzlies,G,MEM,Memphis,West,Southwest
17896007,Braxton,Key,23,Philadelphia 76ers,76ers,G,PHI,Philadelphia,East,Atlantic
17896054,John,Petty Jr.,9,Detroit Pistons,Pistons,G-F,DET,Detroit,East,Central
17895994,Xavier,Sneed,4,Charlotte Hornets,Hornets,F,CHA,Charlotte,East,Southeast
17896108,Romeo,Weems,15,Memphis Grizzlies,Grizzlies,F,MEM,Memphis,West,Southwest
17896109,Ryan,Daly,5,Chicago Bulls,Bulls,G,CHI,Chicago,East,Central
85,Wendell,Carter Jr.,22,Orlando Magic,Magic,F,ORL,Orlando,East,Southeast
17896111,Brandon,Rachal,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
17554007,Colbey,Ross,10,Golden State Warriors,Warriors,G,GSW,Golden State,West,Pacific
17896113,Devontae,Shuler,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
17554008,Justin,Smith,16,Miami Heat,Heat,F,MIA,Miami,East,Southeast
50661,Chris,Chiozza,10,Golden State Warriors,Warriors,G,GSW,Golden State,West,Pacific
3547260,Kira,Lewis Jr.,19,New Orleans Pelicans,Pelicans,G,NOP,New Orleans,West,Southwest
3547262,Jahmi'us,Ramsey,26,Sacramento Kings,Kings,G,SAC,Sacramento,West,Pacific
3547267,Isaiah,Stewart,9,Detroit Pistons,Pistons,F-C,DET,Detroit,East,Central
3547268,Zeke,Nnaji,8,Denver Nuggets,Nuggets,F-C,DEN,Denver,West,Northwest
3547269,Immanuel,Quickley,20,New York Knicks,Knicks,G,NYK,New York,East,Atlantic
3547270,Paul,Reed,23,Philadelphia 76ers,76ers,F,PHI,Philadelphia,East,Atlantic
17896056,Luka,Garza,9,Detroit Pistons,Pistons,C,DET,Detroit,East,Central
203,Udonis,Haslem,16,Miami Heat,Heat,F,MIA,Miami,East,Southeast
127,Cheick,Diallo,24,Phoenix Suns,Suns,F,PHX,Phoenix,West,Pacific
17896019,Nahziah,Carter,1,Atlanta Hawks,Hawks,G,ATL,Atlanta,East,Southeast
192,James,Harden,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
125,DeMar,DeRozan,5,Chicago Bulls,Bulls,G,CHI,Chicago,East,Central
204,Gordon,Hayward,4,Charlotte Hornets,Hornets,F,CHA,Charlotte,East,Southeast
200,Tobias,Harris,23,Philadelphia 76ers,76ers,F,PHI,Philadelphia,East,Atlantic
193,Maurice,Harkless,26,Sacramento Kings,Kings,F,SAC,Sacramento,West,Pacific
129,Gorgui,Dieng,1,Atlanta Hawks,Hawks,C,ATL,Atlanta,East,Southeast
191,Tim,Hardaway Jr.,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
295,Thon,Maker,6,Cleveland Cavaliers,Cavaliers,F,CLE,Cleveland,East,Central
196,Gary,Harris,22,Orlando Magic,Magic,G,ORL,Orlando,East,Southeast
299,Frank,Mason,23,Philadelphia 76ers,76ers,G,PHI,Philadelphia,East,Atlantic
666616,Jared,Harper,19,New Orleans Pelicans,Pelicans,G,NOP,New Orleans,West,Southwest
294,Ian,Mahinmi,30,Washington Wizards,Wizards,C,WAS,Washington,East,Southeast
17896008,Shakur,Juiston,22,Orlando Magic,Magic,F,ORL,Orlando,East,Southeast
17896115,Amar,Sylla,22,Orlando Magic,Magic,F,ORL,Orlando,East,Southeast
17896119,Reid,Travis,20,New York Knicks,Knicks,F,NYK,New York,East,Atlantic
130,Spencer,Dinwiddie,30,Washington Wizards,Wizards,G,WAS,Washington,East,Southeast
197,Joe,Harris,3,Brooklyn Nets,Nets,F-G,BKN,Brooklyn,East,Atlantic
17896015,JJ,Culver,18,Minnesota Timberwolves,Timberwolves,G,MIN,Minnesota,West,Northwest
194,Montrezl,Harrell,30,Washington Wizards,Wizards,F-C,WAS,Washington,East,Southeast
296,Boban,Marjanovic,7,Dallas Mavericks,Mavericks,C,DAL,Dallas,West,Southwest
199,Shaquille,Harrison,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
297,Lauri,Markkanen,6,Cleveland Cavaliers,Cavaliers,F,CLE,Cleveland,East,Central
17896010,Darnell,Cowart,15,Memphis Grizzlies,Grizzlies,F,MEM,Memphis,West,Southwest
202,Josh,Hart,19,New Orleans Pelicans,Pelicans,G,NOP,New Orleans,West,Southwest
128,Hamidou,Diallo,9,Detroit Pistons,Pistons,G,DET,Detroit,East,Central
17896011,Nate,Renfro,27,San Antonio Spurs,Spurs,F,SAS,San Antonio,West,Southwest
3091,Brandon,Goodwin,1,Atlanta Hawks,Hawks,,ATL,Atlanta,East,Southeast
131,Donte,DiVincenzo,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
213,Aaron,Holiday,30,Washington Wizards,Wizards,G,WAS,Washington,East,Southeast
666747,Caleb,Martin,16,Miami Heat,Heat,F,MIA,Miami,East,Southeast
666767,Jordan,McLaughlin,18,Minnesota Timberwolves,Timberwolves,G,MIN,Minnesota,West,Northwest
147,Drew,Eubanks,27,San Antonio Spurs,Spurs,F,SAS,San Antonio,West,Southwest
17896013,Ryan,Woolridge,21,Oklahoma City Thunder,Thunder,G,OKC,Oklahoma City,West,Northwest
205,John,Henson,20,New York Knicks,Knicks,F,NYK,New York,East,Atlantic
666423,RJ,Barrett,20,New York Knicks,Knicks,F-G,NYK,New York,East,Atlantic
666786,Ja,Morant,15,Memphis Grizzlies,Grizzlies,G,MEM,Memphis,West,Southwest
666656,De'Andre,Hunter,1,Atlanta Hawks,Hawks,F,ATL,Atlanta,East,Southeast
17896009,Rob,Edwards,21,Oklahoma City Thunder,Thunder,G,OKC,Oklahoma City,West,Northwest
17896014,Eugene,German,8,Denver Nuggets,Nuggets,G,DEN,Denver,West,Northwest
666523,Jarrett,Culver,15,Memphis Grizzlies,Grizzlies,G,MEM,Memphis,West,Southwest
17896016,Jaire,Grayer,22,Orlando Magic,Magic,G,ORL,Orlando,East,Southeast
17896017,Matt,Ryan,8,Denver Nuggets,Nuggets,F,DEN,Denver,West,Northwest
666675,DaQuan,Jeffries,27,San Antonio Spurs,Spurs,F,SAS,San Antonio,West,Southwest
9530711,Gabriel,Deck,21,Oklahoma City Thunder,Thunder,,OKC,Oklahoma City,West,Northwest
17896020,David,Johnson,28,Toronto Raptors,Raptors,G,TOR,Toronto,East,Atlantic
17896021,Jeremiah,Robinson-Earl,21,Oklahoma City Thunder,Thunder,F,OKC,Oklahoma City,West,Northwest
17896022,Brandon,Boston Jr.,13,LA Clippers,Clippers,G,LAC,LA,West,Pacific
17896023,Josh,Christopher,11,Houston Rockets,Rockets,G,HOU,Houston,West,Southwest
17896117,Ethan,Thompson,5,Chicago Bulls,Bulls,G,CHI,Chicago,East,Central
104,Mike,Conley,29,Utah Jazz,Jazz,G,UTA,Utah,West,Northwest
59,Avery,Bradley,14,Los Angeles Lakers,Lakers,G,LAL,Los Angeles,West,Pacific
303,CJ,McCollum,25,Portland Trail Blazers,Trail Blazers,G,POR,Portland,West,Northwest
81,Kentavious,Caldwell-Pope,30,Washington Wizards,Wizards,G,WAS,Washington,East,Southeast
371,Mason,Plumlee,4,Charlotte Hornets,Hornets,F-C,CHA,Charlotte,East,Southeast
35,Aron,Baynes,28,Toronto Raptors,Raptors,C-F,TOR,Toronto,East,Atlantic
17895753,DMitrik,Trice,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
108,Robert,Covington,25,Portland Trail Blazers,Trail Blazers,F,POR,Portland,West,Northwest
307,Rodney,McGruder,9,Detroit Pistons,Pistons,F-G,DET,Detroit,East,Central
369,Elfrid,Payton,24,Phoenix Suns,Suns,G,PHX,Phoenix,West,Pacific
100,Jordan,Clarkson,29,Utah Jazz,Jazz,G,UTA,Utah,West,Northwest
218,Rodney,Hood,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
666460,Ky,Bowman,10,Golden State Warriors,Warriors,G,GSW,Golden State,West,Pacific
305,Doug,McDermott,27,San Antonio Spurs,Spurs,F,SAS,San Antonio,West,Southwest
12,Kyle,Anderson,15,Memphis Grizzlies,Grizzlies,F,MEM,Memphis,West,Southwest
1764,Corey,Brewer,26,Sacramento Kings,Kings,,SAC,Sacramento,West,Pacific
475,Andrew,Wiggins,10,Golden State Warriors,Warriors,F-G,GSW,Golden State,West,Pacific
362,Jabari,Parker,2,Boston Celtics,Celtics,F,BOS,Boston,East,Atlantic
83,Clint,Capela,1,Atlanta Hawks,Hawks,C,ATL,Atlanta,East,Southeast
226,Joe,Ingles,29,Utah Jazz,Jazz,F,UTA,Utah,West,Northwest
304,T.J.,McConnell,12,Indiana Pacers,Pacers,G,IND,Indiana,East,Central
217,Richaun,Holmes,26,Sacramento Kings,Kings,F-C,SAC,Sacramento,West,Pacific
91,Willie,Cauley-Stein,7,Dallas Mavericks,Mavericks,C,DAL,Dallas,West,Southwest
64,Ryan,Broekhoff,23,Philadelphia 76ers,76ers,G-F,PHI,Philadelphia,East,Atlantic
666509,Chris,Clemons,11,Houston Rockets,Rockets,G,HOU,Houston,West,Southwest
2211,Antonius,Cleveland,7,Dallas Mavericks,Mavericks,,DAL,Dallas,West,Southwest
360,Kelly,Oubre Jr.,4,Charlotte Hornets,Hornets,F,CHA,Charlotte,East,Southeast
368,Cameron,Payne,24,Phoenix Suns,Suns,G,PHX,Phoenix,West,Pacific
452,Myles,Turner,12,Indiana Pacers,Pacers,C-F,IND,Indiana,East,Central
290,Trey,Lyles,9,Detroit Pistons,Pistons,F,DET,Detroit,East,Central
282,Kevon,Looney,10,Golden State Warriors,Warriors,F,GSW,Golden State,West,Pacific
111,Jamal,Crawford,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
105,Pat,Connaughton,17,Milwaukee Bucks,Bucks,G,MIL,Milwaukee,East,Central
391,Josh,Richardson,2,Boston Celtics,Celtics,G-F,BOS,Boston,East,Atlantic
70,Jaylen,Brown,2,Boston Celtics,Celtics,G,BOS,Boston,East,Atlantic
65,Malcolm,Brogdon,12,Indiana Pacers,Pacers,G,IND,Indiana,East,Central
102,Zach,Collins,27,San Antonio Spurs,Spurs,F-C,SAS,San Antonio,West,Southwest
106,Quinn,Cook,25,Portland Trail Blazers,Trail Blazers,G,POR,Portland,West,Northwest
216,Rondae,Hollis-Jefferson,25,Portland Trail Blazers,Trail Blazers,F,POR,Portland,West,Northwest
101,John,Collins,1,Atlanta Hawks,Hawks,F-C,ATL,Atlanta,East,Southeast
174,Harry,Giles III,13,LA Clippers,Clippers,F-C,LAC,LA,West,Pacific
60,Tony,Bradley,5,Chicago Bulls,Bulls,C,CHI,Chicago,East,Central
66,Dillon,Brooks,15,Memphis Grizzlies,Grizzlies,G-F,MEM,Memphis,West,Southwest
72,Sterling,Brown,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
58,Chris,Boucher,28,Toronto Raptors,Raptors,F,TOR,Toronto,East,Atlantic
134,Damyean,Dotson,6,Cleveland Cavaliers,Cavaliers,G,CLE,Cleveland,East,Central
666459,Brian,Bowen II,18,Minnesota Timberwolves,Timberwolves,F,MIN,Minnesota,West,Northwest
138,Jared,Dudley,14,Los Angeles Lakers,Lakers,F,LAL,Los Angeles,West,Pacific
140,Kevin,Durant,3,Brooklyn Nets,Nets,F,BKN,Brooklyn,East,Atlantic
33,Nicolas,Batum,13,LA Clippers,Clippers,F-G,LAC,LA,West,Pacific
136,Goran,Dragic,28,Toronto Raptors,Raptors,G,TOR,Toronto,East,Atlantic
144,Wayne,Ellington,14,Los Angeles Lakers,Lakers,G,LAL,Los Angeles,West,Pacific
162,Melvin,Frazier Jr.,30,Washington Wizards,Wizards,G-F,WAS,Washington,East,Southeast
137,Andre,Drummond,23,Philadelphia 76ers,76ers,C,PHI,Philadelphia,East,Atlantic
393,Austin,Rivers,8,Denver Nuggets,Nuggets,G,DEN,Denver,West,Northwest
345,Nerlens,Noel,20,New York Knicks,Knicks,F-C,NYK,New York,East,Atlantic
343,Raul,Neto,30,Washington Wizards,Wizards,G,WAS,Washington,East,Southeast
395,Glenn,Robinson III,26,Sacramento Kings,Kings,G-F,SAC,Sacramento,West,Pacific
349,Jusuf,Nurkic,25,Portland Trail Blazers,Trail Blazers,C,POR,Portland,West,Northwest
340,Larry,Nance Jr.,25,Portland Trail Blazers,Trail Blazers,F,POR,Portland,West,Northwest
351,Royce,O'Neale,29,Utah Jazz,Jazz,F,UTA,Utah,West,Northwest
394,Andre,Roberson,3,Brooklyn Nets,Nets,G-F,BKN,Brooklyn,East,Atlantic
354,Jahlil,Okafor,1,Atlanta Hawks,Hawks,C,ATL,Atlanta,East,Southeast
139,Kris,Dunn,15,Memphis Grizzlies,Grizzlies,G,MEM,Memphis,West,Southwest
341,Shabazz,Napier,30,Washington Wizards,Wizards,G,WAS,Washington,East,Southeast
1771,Joakim,Noah,13,LA Clippers,Clippers,,LAC,LA,West,Pacific
11558583,Cameron,Oliver,14,Los Angeles Lakers,Lakers,F,LAL,Los Angeles,West,Pacific
50729,Michael,Frazier,24,Phoenix Suns,Suns,G,PHX,Phoenix,West,Pacific
398,Jerome,Robinson,5,Chicago Bulls,Bulls,G,CHI,Chicago,East,Central
18036823,Balsa,Koprivica,9,Detroit Pistons,Pistons,,DET,Detroit,East,Central
344,Georges,Niang,23,Philadelphia 76ers,76ers,F,PHI,Philadelphia,East,Atlantic
339,Abdel,Nader,24,Phoenix Suns,Suns,F,PHX,Phoenix,West,Pacific
350,David,Nwaba,11,Houston Rockets,Rockets,G,HOU,Houston,West,Southwest
165,Markelle,Fultz,22,Orlando Magic,Magic,G,ORL,Orlando,East,Southeast
161,De'Aaron,Fox,26,Sacramento Kings,Kings,G,SAC,Sacramento,West,Pacific
347,Frank,Ntilikina,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
353,Semi,Ojeleye,17,Milwaukee Bucks,Bucks,F,MIL,Milwaukee,East,Central
135,PJ,Dozier,8,Denver Nuggets,Nuggets,G-F,DEN,Denver,West,Northwest
28,Mo,Bamba,22,Orlando Magic,Magic,C,ORL,Orlando,East,Southeast
32,Keita,Bates-Diop,27,San Antonio Spurs,Spurs,F,SAS,San Antonio,West,Southwest
61,Mikal,Bridges,24,Phoenix Suns,Suns,F,PHX,Phoenix,West,Pacific
352,Kyle,O'Quinn,23,Philadelphia 76ers,76ers,C,PHI,Philadelphia,East,Atlantic
355,Elie,Okobo,24,Phoenix Suns,Suns,G,PHX,Phoenix,West,Pacific
62,Miles,Bridges,4,Charlotte Hornets,Hornets,F,CHA,Charlotte,East,Southeast
69,Bruce,Brown,3,Brooklyn Nets,Nets,G,BKN,Brooklyn,East,Atlantic
68,Troy,Brown Jr.,5,Chicago Bulls,Bulls,F,CHI,Chicago,East,Central
73,Jalen,Brunson,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
666564,Bruno,Fernando,2,Boston Celtics,Celtics,F,BOS,Boston,East,Atlantic
175,Shai,Gilgeous-Alexander,21,Oklahoma City Thunder,Thunder,G,OKC,Oklahoma City,West,Northwest
180,Devonte',Graham,19,New Orleans Pelicans,Pelicans,G,NOP,New Orleans,West,Southwest
666748,Cody,Martin,4,Charlotte Hornets,Hornets,F,CHA,Charlotte,East,Southeast
338,Svi,Mykhailiuk,28,Toronto Raptors,Raptors,G,TOR,Toronto,East,Atlantic
356,Josh,Okogie,18,Minnesota Timberwolves,Timberwolves,G,MIN,Minnesota,West,Northwest
457,Jarred,Vanderbilt,18,Minnesota Timberwolves,Timberwolves,F,MIN,Minnesota,West,Northwest
132,Luka,Doncic,7,Dallas Mavericks,Mavericks,F-G,DAL,Dallas,West,Southwest
17,Carmelo,Anthony,14,Los Angeles Lakers,Lakers,F,LAL,Los Angeles,West,Pacific
20,Trevor,Ariza,14,Los Angeles Lakers,Lakers,F,LAL,Los Angeles,West,Pacific
21,D.J.,Augustin,11,Houston Rockets,Rockets,G,HOU,Houston,West,Southwest
115,Stephen,Curry,10,Golden State Warriors,Warriors,G,GSW,Golden State,West,Pacific
118,Ed,Davis,6,Cleveland Cavaliers,Cavaliers,C,CLE,Cleveland,East,Central
117,Anthony,Davis,14,Los Angeles Lakers,Lakers,F-C,LAL,Los Angeles,West,Pacific
112,Jae,Crowder,24,Phoenix Suns,Suns,F,PHX,Phoenix,West,Pacific
116,Troy,Daniels,8,Denver Nuggets,Nuggets,G,DEN,Denver,West,Northwest
1557,Anderson,Varejao,6,Cleveland Cavaliers,Cavaliers,,CLE,Cleveland,East,Central
120,Dewayne,Dedmon,16,Miami Heat,Heat,C,MIA,Miami,East,Southeast
358,Kelly,Olynyk,9,Detroit Pistons,Pistons,F,DET,Detroit,East,Central
86,Michael,Carter-Williams,22,Orlando Magic,Magic,G,ORL,Orlando,East,Southeast
75,Reggie,Bullock,7,Dallas Mavericks,Mavericks,G-F,DAL,Dallas,West,Southwest
3,Steven,Adams,15,Memphis Grizzlies,Grizzlies,C,MEM,Memphis,West,Southwest
76,Trey,Burke,7,Dallas Mavericks,Mavericks,G,DAL,Dallas,West,Southwest
357,Victor,Oladipo,16,Miami Heat,Heat,G,MIA,Miami,East,Southeast
15,Giannis,Antetokounmpo,17,Milwaukee Bucks,Bucks,F,MIL,Milwaukee,East,Central
114,Seth,Curry,23,Philadelphia 76ers,76ers,G,PHI,Philadelphia,East,Atlantic
2148,Thanasis,Antetokounmpo,17,Milwaukee Bucks,Bucks,,MIL,Milwaukee,East,Central
359,Cedi,Osman,6,Cleveland Cavaliers,Cavaliers,F,CLE,Cleveland,East,Central
38,Malik,Beasley,18,Minnesota Timberwolves,Timberwolves,G,MIN,Minnesota,West,Northwest
288,Timothe,Luwawu-Cabarrot,1,Atlanta Hawks,Hawks,G-F,ATL,Atlanta,East,Southeast
2175,Danuel,House Jr.,11,Houston Rockets,Rockets,,HOU,Houston,West,Southwest
89,Alex,Caruso,5,Chicago Bulls,Bulls,G,CHI,Chicago,East,Central
666468,Oshae,Brissett,12,Indiana Pacers,Pacers,F,IND,Indiana,East,Central
666609,Rui,Hachimura,30,Washington Wizards,Wizards,F,WAS,Washington,East,Southeast
666517,Tyler,Cook,5,Chicago Bulls,Bulls,C,CHI,Chicago,East,Central
666751,Kelan,Martin,12,Indiana Pacers,Pacers,F,IND,Indiana,East,Central
98,Gary,Clark,19,New Orleans Pelicans,Pelicans,F,NOP,New Orleans,West,Southwest
97,Marquese,Chriss,25,Portland Trail Blazers,Trail Blazers,F,POR,Portland,West,Northwest
123,Matthew,Dellavedova,6,Cleveland Cavaliers,Cavaliers,G,CLE,Cleveland,East,Central
19,Ryan,Arcidiacono,2,Boston Celtics,Celtics,G,BOS,Boston,East,Atlantic
397,Duncan,Robinson,16,Miami Heat,Heat,F,MIA,Miami,East,Southeast
166,Wenyen,Gabriel,19,New Orleans Pelicans,Pelicans,F,NOP,New Orleans,West,Southwest
